Id,SalePrice
1632,250667.04816844748
1633,171735.59804779766
1634,181558.49253108018
1635,181045.55104011274
1636,166090.83611955334
1637,184447.92698965303
1638,223421.4364432265
1639,190130.00164896148
1640,252956.60763508652
1641,181486.6628220237
1642,216194.87323048778
1643,237868.85226651156
1644,229828.27174936482
1645,172993.96186743863
1646,157922.92155508068
1647,178168.54415934687
1648,143264.0186923154
1649,130240.00530609848
1650,114284.84797479911
1651,114378.41164915834
1652,119768.49386102456
1653,119671.89550340624
1654,174233.03061703275
1655,171330.2202678317
1656,165968.92735232666
1657,174418.6406241217
1658,166060.97368505635
1659,152923.84157322458
1660,134710.88629079284
1661,416669.5445845944
1662,407031.984818561
1663,368978.8408160698
1664,445520.48239400546
1665,338435.79625968897
1666,264168.3750537238
1667,339003.92359786475
1668,306492.0612046697
1669,283459.42049859086
1670,338788.9981266149
1671,233592.2066127916
1672,388700.33951323404
1673,307225.87200177624
1674,257047.98658528607
1675,176483.44512848344
1676,171462.44666576342
1677,194728.04870352743
1678,405764.73373019346
1679,333071.603119133
1680,340655.46732008597
1681,280115.084073388
1682,272757.1978586474
1683,191126.67312640755
1684,186263.41308625
1685,181785.98889985264
1686,183866.07019691207
1687,172011.8773314331
1688,195400.67719608126
1689,194837.28091687418
1690,188156.03779218183
1691,176872.27502938954
1692,273419.76932357065
1693,172002.7732816559
1694,180745.734270598
1695,179634.40786179737
1696,273997.91587537836
1697,179631.37317853826
1698,354646.76901021466
1699,311553.2052460799
1700,237588.41874158205
1701,278541.98055374983
1702,291862.3307918366
1703,283361.1004774715
1704,277991.9151083445
1705,236261.49640580782
1706,388491.9884987323
1707,228184.72335192584
1708,196815.4970585076
1709,290681.6920751017
1710,221849.7938565508
1711,238172.87864577273
1712,310508.26632939023
1713,234610.73488507458
1714,215653.68177588008
1715,201334.17814007288
1716,186631.6256418336
1717,180653.08861256056
1718,130064.03138063695
1719,214670.4488568864
1720,248465.40550831673
1721,182066.43650300885
1722,117131.26861704455
1723,150501.9302563763
1724,236566.73586641997
1725,241145.01899300926
1726,190881.7904566416
1727,174514.30323329463
1728,191676.94686654976
1729,163946.78915241174
1730,179083.15658599534
1731,132703.82791884895
1732,126249.42840892049
1733,117429.11027365032
1734,141409.800834384
1735,120865.02659484973
1736,120814.17563306475
1737,298480.21439829253
1738,207708.71769689932
1739,324950.06039381446
1740,242554.3837058493
1741,172935.61702596096
1742,181642.8639520593
1743,185285.00973481053
1744,251349.2870684728
1745,231822.1086343996
1746,254566.36261884496
1747,220807.0296763303
1748,216463.24692094047
1749,155867.84466900237
1750,149029.02278600217
1751,231481.9445073832
1752,117925.01948278841
1753,167451.48478346903
1754,214036.59267409865
1755,166515.58810063452
1756,117701.61024467395
1757,117202.53204256391
1758,142948.14171236005
1759,163003.15560189457
1760,155537.70341941566
1761,148393.9494464846
1762,187840.20228517047
1763,182135.65547585711
1764,119054.03616632016
1765,195017.00616906455
1766,176333.92443032213
1767,186890.5339129572
1768,137309.8415283904
1769,184737.97355383405
1770,130709.06770584361
1771,134760.2963496044
1772,148142.4380477678
1773,124749.72102272774
1774,182879.0035023049
1775,138490.00403543268
1776,126429.44557460873
1777,105913.14132065435
1778,124822.95661314018
1779,102528.79694611591
1780,179571.814023935
1781,134440.117211275
1782,88908.4785965064
1783,135066.97019845922
1784,73607.48939347752
1785,118160.15084099771
1786,177785.72320420874
1787,167260.11015298896
1788,38697.03141920421
1789,108603.62116972817
1790,49271.09873100868
1791,231974.24208242484
1792,159020.17328252018
1793,152492.4389343168
1794,144970.52091286506
1795,142419.13247884385
1796,120794.63122685305
1797,136485.36945889646
1798,128669.60764846817
1799,107285.7935955855
1800,117137.93190006896
1801,117613.55334068443
1802,160124.91126561005
1803,190282.2690809519
1804,133973.4588985157
1805,138480.99069766002
1806,134682.83823032034
1807,168066.79066277025
1808,113922.29217926093
1809,91450.76375255168
1810,150849.24284451478
1811,87207.13543632197
1812,96576.81088143443
1813,126768.27375404075
1814,111206.49497055245
1815,52530.699156972405
1816,94925.29189020315
1817,127430.39965981182
1818,141091.343526129
1819,116573.10390033807
1820,52840.43408494425
1821,103804.39640422561
1822,162941.01059816446
1823,37107.04556593852
1824,139162.08939263792
1825,125371.6239130671
1826,102524.23080573884
1827,109866.72373960975
1828,138464.76839182267
1829,147031.31133719473
1830,167016.4934327302
1831,173251.59363597666
1832,139175.91771907004
1833,161608.4475498157
1834,124838.8804746617
1835,145427.49099991113
1836,161044.8465716204
1837,67166.02916942677
1838,128803.99893936126
1839,80124.39180720605
1840,121229.2462530909
1841,138513.80597515512
1842,109126.64991134957
1843,130517.31591136286
1844,139256.07490800894
1845,143736.6336053384
1846,151416.3431668007
1847,162091.702333624
1848,36376.10897004735
1849,119560.3409449081
1850,131643.33800508943
1851,153676.56661801029
1852,129678.18647428154
1853,131194.33567375373
1854,177821.88718272388
1855,155787.21265121768
1856,221379.4395188431
1857,136118.93688555382
1858,174809.1930214465
1859,139418.21783054504
1860,175426.5730753845
1861,139072.5516246216
1862,314746.22613110073
1863,314744.70878947125
1864,314743.19144784164
1865,323378.9764745405
1866,330569.94486496324
1867,257117.68651738498
1868,273580.5800823032
1869,188889.38363268747
1870,234928.10318354293
1871,248016.42795535215
1872,175209.10358671748
1873,224085.8818483746
1874,131071.7759788246
1875,205142.35870589456
1876,193136.86557891956
1877,204732.09764320462
1878,214292.28967913808
1879,122720.16829699998
1880,133345.83769793695
1881,223189.53096263073
1882,273483.63733114436
1883,205255.55403607967
1884,215544.06423543533
1885,237804.25047000614
1886,269662.7726607744
1887,205144.02614345835
1888,256008.1414700493
1889,168224.65831954946
1890,115177.64014220354
1891,151082.2283141891
1892,102515.07728804299
1893,135182.6186460153
1894,135738.10626953185
1895,151620.2142158319
1896,120306.85388966848
1897,119556.40633927756
1898,120627.02248777635
1899,135980.69178766522
1900,134818.88155770962
1901,150720.51674296637
1902,143054.69349417315
1903,236694.79627890768
1904,131164.18613481335
1905,186056.03815847923
1906,142726.44095115896
1907,209290.77943711425
1908,140767.25104261097
1909,148605.3819357403
1910,148603.86459411078
1911,196190.11400079355
1912,264250.8651314464
1913,150035.9920932995
1914,70516.93143818069
1915,272615.4276101846
1916,42479.55274323961
1917,281063.68068008457
1918,131597.64905594641
1919,154686.83083640411
1920,172090.3733353372
1921,398411.1169287186
1922,314073.43928256014
1923,214123.66498879666
1924,212919.01643909657
1925,225004.91695704884
1926,367205.7114841238
1927,127767.17069262588
1928,156437.15299364773
1929,115559.10151827878
1930,130399.90623443697
1931,137964.47485811234
1932,146595.41947045748
1933,159311.63851201782
1934,180329.87552584487
1935,175115.5329404626
1936,180421.92185857458
1937,180659.400079416
1938,166834.93072801767
1939,260853.19261412244
1940,215668.89533568677
1941,180907.51511159516
1942,181213.2651592296
1943,219933.23254985688
1944,310838.8169186001
1945,321552.4987838049
1946,182559.06775848928
1947,301257.5570552661
1948,173743.19291605402
1949,222551.85171300595
1950,181407.37890286147
1951,250708.26081566923
1952,217638.4607343781
1953,162261.26718996654
1954,223570.98687209716
1955,139586.61340500475
1956,308083.8147230202
1957,177671.85155026487
1958,299298.31414102553
1959,165780.49860725665
1960,102193.07787146508
1961,126807.01993981101
1962,119298.11795586823
1963,119201.51959824991
1964,123618.7170469844
1965,165309.90675682234
1966,171034.64594713796
1967,271945.86272061034
1968,359076.1983214501
1969,341889.2876843395
1970,417908.83594177914
1971,446557.1482394102
1972,336609.8211437215
1973,280293.66025037033
1974,295024.0986283357
1975,407713.6546150365
1976,257391.74615465073
1977,351636.9498113259
1978,389221.5058067692
1979,361709.4148885831
1980,190254.64414457287
1981,336892.9087034923
1982,219728.16757686366
1983,219726.65023523415
1984,193644.11902827464
1985,204748.16265706843
1986,212213.033510249
1987,195600.45302273633
1988,180660.92629087696
1989,205016.8450227433
1990,224128.24982646274
1991,210115.4156735381
1992,217623.74523294345
1993,183623.5941378737
1994,249562.7045231668
1995,200629.35960551657
1996,274611.6439015122
1997,349219.5402735754
1998,311170.54772793484
1999,247212.42803523038
2000,311672.7942494008
2001,259246.02509427894
2002,221359.56963851818
2003,259682.0262227572
2004,267774.959934938
2005,236505.38941216038
2006,245297.69382830532
2007,272641.09097005735
2008,199088.9826321037
2009,186159.01929520373
2010,201201.4996782527
2011,130096.95842125615
2012,184535.26297698508
2013,182519.75305818487
2014,183066.10195179607
2015,200311.65128998467
2016,184748.7408643101
2017,206310.52301955209
2018,122033.02640011813
2019,116995.15056760285
2020,119188.34912541106
2021,113188.71900666751
2022,177068.12232947422
2023,156809.65892428326
2024,232132.07532801828
2025,391281.4862548168
2026,183748.27032404905
2027,154561.00791507572
2028,176826.45019582953
2029,181605.4911775622
2030,280807.87302386604
2031,247491.33814738502
2032,273470.4045112209
2033,270554.5058447279
2034,176157.43652977663
2035,208935.79763592395
2036,218265.54541040826
2037,214997.17072706248
2038,317558.80235766165
2039,215040.5339237748
2040,379050.1446667371
2041,234160.98887463592
2042,212366.05947601862
2043,176043.63038719175
2044,201711.69009206406
2045,213159.2002091425
2046,165790.2166151699
2047,153762.35377499228
2048,131157.36051348786
2049,169049.99737995162
2050,191166.6939621082
2051,100736.68143419114
2052,137631.95380909133
2053,133775.43841425332
2054,81419.11512918856
2055,165565.9357895563
2056,119749.15318834681
2057,124607.17787980726
2058,199426.8479966343
2059,137510.20012465838
2060,147397.4747493807
2061,183536.43017054602
2062,132594.0642346388
2063,112009.44760421391
2064,143727.16861340337
2065,127820.21343747427
2066,182327.52691394513
2067,133316.8300315803
2068,184136.20281243115
2069,78010.39554638392
2070,111760.59279772511
2071,84729.77275696292
2072,151429.02901898153
2073,133257.9950751277
2074,180364.55324852242
2075,141164.58720697547
2076,123706.98789898017
2077,140688.42194351356
2078,128310.1360732597
2079,149375.30516464254
2080,127989.50427607934
2081,133923.31592487296
2082,149809.0025885824
2083,155078.93170356491
2084,113762.4819940704
2085,129509.5646399018
2086,132955.9750840075
2087,136594.26962290812
2088,115245.87142891588
2089,101387.78919853801
2090,134208.44797250643
2091,87257.23534210841
2092,144904.81358065797
2093,134584.50208546594
2094,114369.01716257229
2095,199219.10508757064
2096,89319.22478360165
2097,69801.85493606098
2098,155823.68280045994
2099,55069.82994162043
2100,80807.0085106065
2101,128312.93962905211
2102,151039.48309624128
2103,87571.99942071189
2104,171185.75242722876
2105,101534.69977804954
2106,82745.06733143052
2107,222149.1878098287
2108,121561.88898533811
2109,106891.29560315823
2110,118200.67090971221
2111,176037.10027884357
2112,148601.03279174026
2113,116910.82261369748
2114,108025.08772776014
2115,155772.0167698957
2116,118915.21827987535
2117,148667.2024201661
2118,134351.34336497067
2119,119300.64823035296
2120,104511.47314156819
2121,93183.83170918854
2122,96526.76733838556
2123,90044.69662137826
2124,210925.2368520196
2125,166772.21125121595
2126,160616.52919644074
2127,171167.40567585677
2128,140903.2701249465
2129,123716.27942902315
2130,148502.23053044901
2131,184725.15749994712
2132,121054.82539030531
2133,139112.61625136193
2134,122203.68838118121
2135,90020.82087400176
2136,59811.465222240055
2137,123408.8887192853
2138,133622.0676560644
2139,154849.0976179803
2140,122408.20048978024
2141,138763.8951263804
2142,132200.4154251412
2143,145676.8403548589
2144,137024.37323005917
2145,121322.7107538024
2146,148882.2969182397
2147,160161.06544261976
2148,136864.87299655535
2149,135011.87158543654
2150,208739.0571267878
2151,138150.20729272175
2152,133974.14747061135
2153,160444.44878395353
2154,97822.17415422808
2155,133678.43344395276
2156,251332.00668273098
2157,220690.70452331542
2158,244554.84961891398
2159,235701.69781487258
2160,192591.71382977287
2161,264148.0889227916
2162,402655.2274924847
2163,353117.19718447205
2164,236090.8510285469
2165,181913.16170478016
2166,141003.34274979765
2167,204741.66620025187
2168,192248.10475865248
2169,197799.67998855223
2170,214334.8265531431
2171,136677.4037787957
2172,143397.9898030312
2173,154892.61428927284
2174,252666.71306071253
2175,303335.6875610159
2176,263238.9792193963
2177,254344.07472116617
2178,224963.59106374453
2179,148533.5649993389
2180,227572.0232018023
2181,204573.4637211219
2182,223252.01813162945
2183,194013.91787228794
2184,129186.83294475231
2185,124616.84799743188
2186,159039.30302007636
2187,155439.5473031137
2188,162356.00456546547
2189,254492.05079967916
2190,65059.53266248203
2191,65058.01532085251
2192,74503.84332107032
2193,79426.69721617234
2194,78354.36501299481
2195,100711.28074244117
2196,96069.54545657586
2197,100679.17232227001
2198,169402.84043328126
2199,176960.99021546802
2200,128150.92765432417
2201,135510.3045260233
2202,189521.74841520353
2203,164719.28805357477
2204,154110.20635142238
2205,124880.32721085836
2206,137253.49921556393
2207,210524.8564526639
2208,227571.8240774602
2209,183444.0981795207
2210,140309.01387049095
2211,116509.11851900053
2212,122236.11141440131
2213,88255.19201789117
2214,144882.43086680965
2215,94562.29584528045
2216,173793.38208772405
2217,66809.05623348705
2218,87101.85167098133
2219,76315.09241601107
2220,76081.08291749365
2221,272151.1210715464
2222,221711.32117283056
2223,275151.6280159163
2224,226652.4198439105
2225,155300.21368163417
2226,170499.66904557488
2227,198234.1880404245
2228,246969.78193817358
2229,247439.44907166055
2230,154595.5757937933
2231,226225.07939391336
2232,193446.2909105609
2233,164920.75408922683
2234,236127.9874045458
2235,198592.10489206182
2236,247069.02739021703
2237,303961.1475341635
2238,203393.22897684012
2239,115689.3749074074
2240,165594.48410268882
2241,138782.82520019897
2242,139959.00409170703
2243,134353.9625745281
2244,95432.86492751497
2245,93954.39169112437
2246,134816.99656803603
2247,97940.588052272
2248,120413.24914909898
2249,118643.01887765228
2250,130291.63767506182
2251,120414.53952911672
2252,187114.5503285654
2253,163710.72634582673
2254,180309.1818325351
2255,185116.5132167323
2256,190832.35876431657
2257,223114.0633246998
2258,180975.90662327968
2259,179911.44404921052
2260,162866.5476925303
2261,210987.30562842102
2262,220168.46331145102
2263,306444.5343465642
2264,405244.35871223477
2265,162396.10693179764
2266,279740.1098095272
2267,317902.0565526531
2268,386680.1030445153
2269,161306.79050308827
2270,178823.27536911276
2271,212919.57588411463
2272,207127.29568634255
2273,161605.39448163094
2274,168916.48882108738
2275,181952.2988749967
2276,181839.89663339467
2277,197039.19754011437
2278,151140.04771871713
2279,120750.15128643085
2280,104196.08236174582
2281,174327.0191418242
2282,173824.65799505406
2283,122065.9417105252
2284,135811.76371879556
2285,164338.69404346656
2286,122001.60474362392
2287,325805.64713413874
2288,284200.66995954455
2289,354524.6957343132
2290,409787.85918957
2291,319619.21464299463
2292,362092.9087374417
2293,405162.54297465057
2294,419918.05439151794
2295,402256.4836984813
2296,315918.190027278
2297,300811.42008034344
2298,316207.27548060426
2299,399193.156950461
2300,310372.4417059513
2301,264469.5713931659
2302,227481.694170818
2303,263786.35643702274
2304,271855.59027578455
2305,182070.11103991568
2306,171914.66965616617
2307,175614.46807087155
2308,254363.16630100808
2309,271156.11991218454
2310,230721.92864601393
2311,190173.78258305858
2312,196575.7889789778
2313,181708.7054397567
2314,194343.6687245538
2315,191989.26852004454
2316,212680.86522695728
2317,174405.26606341405
2318,196572.81377466928
2319,201329.2288353011
2320,199432.3419309281
2321,237858.84439251246
2322,201838.86750953612
2323,173695.48829823142
2324,171045.33071341834
2325,226201.58096219948
2326,170689.66199404068
2327,218901.0786717801
2328,223708.92565137948
2329,183414.5585036294
2330,180558.2828881774
2331,346213.0858063524
2332,406420.8945948608
2333,319452.7571180735
2334,273677.5890785548
2335,272374.49982148083
2336,312949.8439800323
2337,209478.39023092322
2338,269016.7462868334
2339,240639.54247720467
2340,381188.0252337044
2341,230906.81695713938
2342,240672.02464286922
2343,214637.53694870824
2344,239909.8649176969
2345,256826.9150149254
2346,244109.9049917513
2347,200239.4385501068
2348,247279.6580685743
2349,180951.9837063219
2350,267343.404691845
2351,263324.05155074905
2352,265065.58467270405
2353,247536.17014315515
2354,133202.97879549942
2355,147756.5636643806
2356,150453.55002120286
2357,205169.14698616136
2358,197700.20231728605
2359,135810.07775773708
2360,121070.86679154128
2361,138352.97110357982
2362,264705.4423564423
2363,139612.8375993529
2364,152457.8215733715
2365,220496.64074423048
2366,218664.39892538145
2367,252886.2476458636
2368,200974.18441883635
2369,252031.08295041285
2370,180340.517996077
2371,181638.47983446837
2372,183741.64344570038
2373,259363.31247608623
2374,286206.9402176454
2375,240697.41197948353
2376,263941.98953576654
2377,307834.58825130545
2378,156256.78687071629
2379,211060.5176058792
2380,147251.70257610432
2381,166508.99509670943
2382,194329.48363483357
2383,219850.02374315602
2384,240249.1499228639
2385,153983.93035705105
2386,135333.24497846374
2387,124444.23710720947
2388,105335.54314086687
2389,131494.00269566034
2390,141728.78414773682
2391,131269.6512683452
2392,118691.77976112941
2393,188144.47831189065
2394,150677.30348151605
2395,206233.2154862079
2396,150398.77889574337
2397,199707.87339251782
2398,121428.87333428186
2399,55169.93268119415
2400,45697.10592773167
2401,110866.57206229684
2402,130523.7820374097
2403,169682.84896277302
2404,138110.03433088123
2405,162867.04702747092
2406,129164.42830409565
2407,125943.62451858306
2408,138957.24667716693
2409,133474.45020879727
2410,193013.72881690584
2411,119539.52208382178
2412,138722.89368824122
2413,135550.84145378493
2414,120021.11244025036
2415,170784.98178828243
2416,140307.2117511546
2417,133453.28946216227
2418,119501.30681561767
2419,138945.29327117896
2420,117257.46699422567
2421,133302.77298677698
2422,116010.86823906597
2423,72957.24201631702
2424,158413.23699174414
2425,218360.7411160197
2426,125247.15696134271
2427,90187.38705100764
2428,179840.88358772127
2429,114751.40284466826
2430,130488.08468988411
2431,120162.35090975504
2432,127780.1983582669
2433,136902.82109281767
2434,138711.15712375953
2435,148947.4886662022
2436,101179.83296694077
2437,116455.98278244537
2438,119480.10190912026
2439,116561.39832918423
2440,137703.16724667614
2441,115225.15153299733
2442,107156.34692684474
2443,121993.31289214292
2444,109212.2960308105
2445,70449.43233389924
2446,130958.76974663795
2447,188164.00737477126
2448,147018.01893670205
2449,116197.52950774752
2450,158731.052124097
2451,120327.98561578737
2452,197415.92502033742
2453,84176.581656694
2454,96131.1378424623
2455,106063.9734558935
2456,132403.27929416628
2457,126131.12925072508
2458,119817.56785050574
2459,110409.86304285092
2460,151051.86858400548
2461,123749.77542983247
2462,126672.3760491743
2463,124857.3328934846
2464,175865.7840332364
2465,144160.14784744298
2466,120326.48220063436
2467,154949.09474528686
2468,93219.34559507326
2469,102020.98206356478
2470,209606.9088536957
2471,195294.30003400674
2472,196749.80559570677
2473,121202.44294864904
2474,103204.37028780869
2475,229367.31684607235
2476,119031.42440733884
2477,121184.09122452517
2478,168662.361097027
2479,120454.67165619384
2480,131576.6853642153
2481,128325.66573034105
2482,127205.65642545621
2483,119190.73693231326
2484,131180.86461839103
2485,120012.26342066361
2486,143746.26115537426
2487,184461.5033943427
2488,145734.50779636562
2489,148516.46745215703
2490,136826.71894534837
2491,95320.42479720862
2492,181345.59180751655
2493,127875.98084792252
2494,135495.23957421267
2495,93060.12431227241
2496,229076.17092442708
2497,154962.0259548186
2498,115983.10087908852
2499,84897.43171433698
2500,129965.1627957417
2501,143488.94293406545
2502,140421.45018902773
2503,102422.38270925511
2504,198212.9027558857
2505,229465.35057750138
2506,289239.5603318578
2507,346510.792938861
2508,289236.52564859873
2509,220636.7085983126
2510,239169.69554567322
2511,185052.11095978785
2512,208831.14731511334
2513,209864.11258378974
2514,242346.54635123655
2515,145774.41474570925
2516,158518.8887762834
2517,130096.12531103258
2518,140042.2702337711
2519,215779.207953544
2520,204158.62904094605
2521,196935.4999790683
2522,215366.1733220617
2523,129697.26625681044
2524,138311.6676818498
2525,133436.86795383933
2526,139718.24110089615
2527,120895.3468680146
2528,170881.6086145287
2529,126040.25091022304
2530,106867.2450161997
2531,223609.60220102596
2532,219002.33623088986
2533,202577.15406898202
2534,241252.79729186647
2535,310323.49400538113
2536,222905.3164171294
2537,220614.08517508503
2538,201112.8276182655
2539,181751.55378320665
2540,185387.73574872475
2541,189754.22807891763
2542,164658.37461962368
2543,120559.23573567059
2544,125359.14002131364
2545,129431.78129986643
2546,159904.30337676432
2547,147764.2640436602
2548,173840.09809767178
2549,155501.65758654464
2550,339111.3306338242
2551,150080.78283869495
2552,120370.57604245927
2553,64508.73765096025
2554,107761.01456768031
2555,109237.81072998936
2556,94851.5179407301
2557,106176.10513730062
2558,168064.15186388232
2559,139413.3668184038
2560,122681.4989560581
2561,133402.53615716496
2562,136751.11953702223
2563,136353.16352443272
2564,178211.64778993194
2565,118046.72427494988
2566,120803.24943421234
2567,134705.6327512636
2568,186126.4103892987
2569,187081.7255181002
2570,139965.2349654322
2571,170380.17712078243
2572,202616.75934112654
2573,217518.61672089083
2574,272681.9190177622
2575,140853.01941882205
2576,106050.15325104044
2577,154845.9816238906
2578,102907.93605475248
2579,56984.56975201768
2580,97762.42780329582
2581,128887.24994910283
2582,107725.98748091752
2583,253747.2883118385
2584,153072.67411640575
2585,175078.30491094524
2586,190850.2809154685
2587,203403.92846454293
2588,151320.37414177327
2589,147276.96785215582
2590,211730.17994746307
2591,204415.9154534136
2592,241025.41398628996
2593,251881.5504553214
2594,180343.49748770878
2595,214765.19676610432
2596,300753.3380591805
2597,192441.57703054356
2598,262063.8496204637
2599,337732.5750256435
2600,153041.91608468516
2601,172575.91708668286
2602,96552.71931960138
2603,94692.87908680027
2604,72359.84740288397
2605,94612.80868762023
2606,133580.3506707843
2607,167581.11267103037
2608,170945.62674054728
2609,153632.4086366522
2610,94226.81515472122
2611,126685.51331468455
2612,145222.0619172746
2613,119859.41945431811
2614,119333.53605820383
2615,158583.34579817083
2616,135178.05318834723
2617,186193.41893295126
2618,183934.38233446828
2619,234385.49116665122
2620,179445.93522425753
2621,184446.2904731609
2622,193570.40486376904
2623,260906.6045219147
2624,312589.27132470085
2625,345699.53055926965
2626,164116.25793197224
2627,210899.27040261702
2628,403548.79632543144
2629,473931.9424782993
2630,350209.4175546545
2631,434298.53192328446
2632,403440.6320550084
2633,292684.84868554794
2634,346995.3596333379
2635,149660.91590533574
2636,205047.30529740368
2637,170201.62384488923
2638,259169.7134170124
2639,191253.65977198677
2640,155649.7856473916
2641,114335.0403870553
2642,188722.69872102127
2643,139223.27919444002
2644,144454.5745636663
2645,118912.51857448329
2646,117557.7830205532
2647,121418.54834138515
2648,154392.8381361415
2649,133010.11974981066
2650,162628.88164571542
2651,164364.091414949
2652,402701.17771847494
2653,256559.04307829947
2654,258537.11453507384
2655,320210.33583380183
2656,334434.7524389177
2657,326129.4749870845
2658,290780.2319468905
2659,314503.10616924596
2660,333097.4622568794
2661,294412.9416854272
2662,297959.3766143418
2663,272960.9817425134
2664,270312.90731221996
2665,311595.2923734675
2666,295457.5446315385
2667,186601.6960651161
2668,201480.34021122544
2669,185102.0158262593
2670,314072.8487115204
2671,201475.78818633684
2672,197524.756991097
2673,202252.9282438401
2674,202997.052199841
2675,188054.01111673578
2676,193415.8044748914
2677,199904.132040794
2678,278279.18398807384
2679,273559.4865901278
2680,297691.80675430945
2681,420171.7200267582
2682,352254.52014970616
2683,489970.2772026278
2684,307147.54296356806
2685,345224.2583018847
2686,262261.66542985913
2687,276118.3318345093
2688,251400.70634479588
2689,225124.19725333236
2690,404991.8994022139
2691,184714.62324115398
2692,125950.74868490228
2693,201568.2135060208
2694,135296.7645637795
2695,197307.90139436358
2696,192493.9128798851
2697,198093.39695495542
2698,191090.00715080116
2699,176341.10380599578
2700,164792.06650842328
2701,162390.0758878883
2702,131410.4549010794
2703,163367.66945330784
2704,134209.45613662247
2705,121180.77473260408
2706,115175.82198598977
2707,130057.25053590082
2708,127526.21675542659
2709,98468.79251998213
2710,120217.5932135188
2711,282278.95049281744
2712,351260.8117020772
2713,180867.9061603589
2714,166683.1832754406
2715,180353.38046797353
2716,162063.12494189656
2717,183433.61825793216
2718,240396.05151812252
2719,146151.71616982354
2720,182407.9327304526
2721,138912.73240093823
2722,161142.32184812284
2723,145006.07706717507
2724,119860.98481535842
2725,129061.443865059
2726,133545.78288496414
2727,163613.2154080192
2728,166576.04403125332
2729,151606.6517037025
2730,138396.99827979956
2731,118452.9729494234
2732,116159.36092457546
2733,159485.51274603527
2734,156428.35442168053
